,database,inat.id,year,latitude,longitude,morph.class
10557,iNaturalist,11761449,2018,40.89268714,-73.88956274,gray
10558,iNaturalist,11762602,2018,42.35323333,-71.07109717,gray
10559,iNaturalist,11764442,2018,42.38835152,-72.52786777,gray
10560,iNaturalist,11765424,2018,44.7683239,-93.19467101,gray
10561,iNaturalist,11765523,2018,34.27424159,-84.23996375,gray
10562,iNaturalist,11765842,2018,39.06310285,-78.06353194,gray
10563,iNaturalist,11766374,2018,40.70506628,-73.85446616,gray
10564,iNaturalist,11766842,2018,42.36181389,-71.25873611,gray
10565,iNaturalist,11767149,2018,40.64092167,-73.95726167,gray
10566,iNaturalist,11767636,2018,42.38747632,-71.14802242,gray
10567,iNaturalist,11767744,2018,44.76811809,-93.19507367,gray
10568,iNaturalist,11769222,2018,44.76813617,-93.19516916,gray
10569,iNaturalist,11769400,2018,40.77341887,-73.76688371,gray
10570,iNaturalist,11771728,2018,42.38886491,-72.52766468,gray
10571,iNaturalist,11772153,2018,42.40674343,-71.32541838,gray
10572,iNaturalist,11772742,2018,40.79448218,-73.95828808,gray
10573,iNaturalist,11772955,2018,42.38586457,-72.53029726,melanic
10574,iNaturalist,11773695,2018,42.39168044,-72.52794312,gray
10575,iNaturalist,11775332,2018,42.3769285,-71.12043492,gray
10576,iNaturalist,11776054,2018,25.60544667,-80.39813833,gray
10577,iNaturalist,11776489,2018,25.71631778,-80.28072648,gray
10578,iNaturalist,11776602,2018,40.57790476,-73.95674451,gray
10579,iNaturalist,11776884,2018,38.94383667,-77.049725,melanic
10580,iNaturalist,11779093,2018,35.30849518,-80.72911069,gray
10581,iNaturalist,11781177,2018,40.66038978,-73.95297615,gray
10582,iNaturalist,11781404,2018,35.74210123,-78.63784917,gray
10583,iNaturalist,11781628,2018,40.56902415,-74.08986518,gray
10584,iNaturalist,11781786,2018,37.77303,-122.464705,gray
10585,iNaturalist,11782833,2018,42.71780129,-84.52655447,melanic
10586,iNaturalist,11783374,2018,35.77459761,-78.71119024,gray
10587,iNaturalist,11783979,2018,42.43102279,-71.06930849,gray
10588,iNaturalist,11785058,2018,40.84376336,-73.87755713,gray
10589,iNaturalist,11785633,2018,29.71761899,-95.30947422,other
10590,iNaturalist,11786173,2018,29.72128653,-95.54258686,gray
10591,iNaturalist,11786913,2018,43.12336,-72.470085,gray
10592,iNaturalist,11787147,2018,38.9458512,-92.4469395,gray
10593,iNaturalist,11787721,2018,38.08557247,-78.48976201,gray
10594,iNaturalist,11787819,2018,42.36728791,-71.26055663,gray
10595,iNaturalist,11788116,2018,40.81836448,-73.94785956,melanic
10597,iNaturalist,11788706,2018,37.77671167,-83.68189167,gray
10598,iNaturalist,11789805,2018,42.4298798,-71.18926831,gray
10599,iNaturalist,11790999,2018,39.44730472,-76.82175156,gray
10600,iNaturalist,11791375,2018,42.36682417,-71.25956185,gray
10601,iNaturalist,11792339,2018,40.02121104,-75.10574602,gray
10602,iNaturalist,11794278,2018,40.86039699,-73.93323058,gray
10603,iNaturalist,11795518,2018,42.35414167,-71.06944167,gray
10604,iNaturalist,11796750,2018,29.73893567,-95.60943231,gray
10605,iNaturalist,11797079,2018,38.8358024,-78.32835275,gray
10606,iNaturalist,11797172,2018,35.62238667,-79.07890283,gray
10607,iNaturalist,11797524,2018,42.36388779,-71.26083374,gray
10608,iNaturalist,11797536,2018,38.75372865,-77.55624709,gray
10609,iNaturalist,11798015,2018,39.3662061,-76.68321735,gray
10610,iNaturalist,11798386,2018,44.91619293,-92.99896894,gray
10611,iNaturalist,11800484,2018,40.85170368,-73.87970442,gray
10612,iNaturalist,11801806,2018,38.79572816,-77.10687641,gray
10613,iNaturalist,11801930,2018,42.4745669,-70.9129523,gray
10614,iNaturalist,11802284,2018,29.76178333,-95.45012833,gray
10615,iNaturalist,11802403,2018,47.70112806,-122.3658985,gray
10616,iNaturalist,11804275,2018,35.77066118,-78.68770896,gray
10617,iNaturalist,11806735,2018,29.76518468,-95.45220676,gray
10619,iNaturalist,11807010,2018,42.02541133,-88.0545697,gray
10620,iNaturalist,11807265,2018,44.906595,-93.30426667,gray
10621,iNaturalist,11808936,2018,39.23578239,-76.68702822,melanic
10622,iNaturalist,11810631,2018,41.1306304,-81.61907139,melanic
10623,iNaturalist,11810992,2018,43.3033,-79.8452,gray
10624,iNaturalist,11811130,2018,40.79292335,-73.95296297,gray
10625,iNaturalist,11811840,2018,29.66792565,-95.45393382,gray
10626,iNaturalist,11811879,2018,42.38717833,-71.11240283,gray
10627,iNaturalist,11812300,2018,49.2926817,-123.1463748,melanic
10628,iNaturalist,11812549,2018,40.04364867,-82.87900018,gray
10629,iNaturalist,11812629,2018,38.57007867,-90.392417,gray
10630,iNaturalist,11812764,2018,42.39487076,-71.11383057,gray
10631,iNaturalist,11813290,2018,42.36192644,-71.2413025,gray
10632,iNaturalist,11813308,2018,42.3619053,-71.25743866,gray
10633,iNaturalist,11813314,2018,42.36213784,-71.25597954,gray
10634,iNaturalist,11813749,2018,40.9325879,-79.71483333,gray
10635,iNaturalist,11814114,2018,29.76318692,-95.45074802,gray
10636,iNaturalist,11814122,2018,40.79433742,-73.95769657,gray
10637,iNaturalist,11817368,2018,29.69250484,-95.62312056,gray
10638,iNaturalist,11817375,2018,35.19875341,-89.76050778,gray
10639,iNaturalist,11818503,2018,42.36733833,-71.25752167,gray
10640,iNaturalist,11818533,2018,35.19875496,-89.76050912,gray
10641,iNaturalist,11818864,2018,37.58162614,-122.385595,gray
10642,iNaturalist,11820753,2018,30.3375095,-93.2300662,gray
10643,iNaturalist,11821268,2018,40.79690123,-73.96301857,gray
10644,iNaturalist,11821566,2018,43.28170434,-79.91746902,melanic
10645,iNaturalist,11822553,2018,40.76139167,-74.17884667,gray
10646,iNaturalist,11822806,2018,42.37465859,-71.11813844,gray
10647,iNaturalist,11824773,2018,43.44616298,-80.4999838,gray
10648,iNaturalist,11825309,2018,42.44738559,-71.47250176,gray
10649,iNaturalist,11825315,2018,42.4747987,-71.4733247,gray
10650,iNaturalist,11825601,2018,30.21638,-93.22552167,gray
10651,iNaturalist,11827017,2018,42.35323667,-71.07083883,gray
10652,iNaturalist,11827029,2018,42.50706333,-71.07824667,gray
10653,iNaturalist,11828438,2018,29.81605783,-95.54955018,gray
10654,iNaturalist,11828743,2018,41.7832522,-87.578253,gray
10655,iNaturalist,11828920,2018,43.64179893,-79.47938856,gray
10656,iNaturalist,11828959,2018,41.8742824,-87.7695393,gray
10657,iNaturalist,11828990,2018,35.77495717,-78.73220354,gray
10658,iNaturalist,11829279,2018,35.249663,-89.74717129,gray
10659,iNaturalist,11829669,2018,38.912596,-76.9418223,gray
10660,iNaturalist,11829982,2018,39.10086549,-76.4779454,melanic
10661,iNaturalist,11830363,2018,38.97711386,-77.21655428,gray
10662,iNaturalist,11831126,2018,38.7723133,-77.2386733,gray
10663,iNaturalist,11833282,2018,47.71319167,-122.3781967,gray
10664,iNaturalist,11834442,2018,41.92518807,-87.70912134,gray
10665,iNaturalist,11835299,2018,35.3305906,-80.66199682,gray
10666,iNaturalist,11839760,2018,38.98216667,-77.38033333,gray
10667,iNaturalist,11841210,2018,44.87329768,-93.29226363,gray
10668,iNaturalist,11841337,2018,38.87572349,-77.42374416,gray
10669,iNaturalist,11841544,2018,35.77385807,-78.65622327,gray
10670,iNaturalist,11841589,2018,35.77192083,-78.65500689,gray
10671,iNaturalist,11841854,2018,35.772655,-78.654271,gray
10672,iNaturalist,11843670,2018,42.21825033,-71.11861253,gray
10673,iNaturalist,11844013,2018,40.77128333,-73.97896667,gray
10674,iNaturalist,11847142,2018,36.00657857,-84.17526126,gray
10675,iNaturalist,11850417,2018,37.36537333,-122.042185,gray
10676,iNaturalist,11851277,2018,42.36952167,-71.257775,gray
10677,iNaturalist,11851312,2018,40.7828647,-73.9653551,gray
10679,iNaturalist,11866114,2018,38.57687019,-76.59781711,gray
10680,iNaturalist,11866214,2018,40.76861191,-73.98027802,gray
10681,iNaturalist,11866813,2018,35.02245712,-78.71157837,gray
10682,iNaturalist,11868192,2018,42.37106131,-71.13646978,gray
10683,iNaturalist,11868225,2018,42.3710294,-71.13669539,gray
10684,iNaturalist,11868466,2018,42.37113332,-71.13626584,gray
10685,iNaturalist,11868665,2018,42.37103267,-71.13661853,gray
10686,iNaturalist,11869644,2018,38.82660326,-77.4288176,gray
10687,iNaturalist,11871582,2018,42.49842829,-71.36779661,gray
10688,iNaturalist,11871653,2018,42.37100765,-71.13629448,gray
10689,iNaturalist,11871670,2018,42.49822951,-71.3681085,gray
10690,iNaturalist,11872098,2018,38.800351,-77.2630675,gray
10691,iNaturalist,11872230,2018,42.37109176,-71.1365508,gray
10692,iNaturalist,11872313,2018,40.88715592,-73.9126197,gray
10693,iNaturalist,11872345,2018,35.3969844733,-80.5664993797,gray
10694,iNaturalist,11873160,2018,36.06477083,-79.12215063,gray
10695,iNaturalist,11873360,2018,42.377995,-71.117936,gray
10696,iNaturalist,11874159,2018,40.7731333,-73.97803014,gray
10697,iNaturalist,11874432,2018,40.88373502,-73.91145872,gray
10698,iNaturalist,11874764,2018,40.9056102,-73.90024872,gray
10699,iNaturalist,11876498,2018,29.80274172,-95.55050466,gray
10700,iNaturalist,11876561,2018,29.8027966,-95.55101043,gray
10701,iNaturalist,11876660,2018,38.45163333,-90.21734667,gray
10702,iNaturalist,11876762,2018,29.79486139,-95.50569417,gray
10703,iNaturalist,11877082,2018,40.73048266,-73.99653235,gray
10704,iNaturalist,11877230,2018,40.7304819,-73.99651232,gray
10705,iNaturalist,11877272,2018,40.72842082,-73.99637596,gray
10706,iNaturalist,11877852,2018,36.14403122,-86.80531799,gray
10707,iNaturalist,11877988,2018,29.7714539,-95.5699463,gray
10708,iNaturalist,11878613,2018,40.725845,-73.98222167,gray
10709,iNaturalist,11880096,2018,41.829255,-87.885057,gray
10710,iNaturalist,11882190,2018,47.79355334,-122.279892,gray
10711,iNaturalist,11883815,2018,33.4598415,-94.4154787,gray
10712,iNaturalist,11883917,2018,40.62588392,-73.92185454,gray
10713,iNaturalist,11886650,2018,29.79494385,-95.50556966,gray
10714,iNaturalist,11887863,2018,41.92773438,-87.6375351,gray
10715,iNaturalist,11890306,2018,37.55308533,-122.2618256,gray
10716,iNaturalist,11891377,2018,43.2421164,-79.7292961,gray
10717,iNaturalist,11893028,2018,42.38797379,-71.14855957,gray
10718,iNaturalist,11893935,2018,42.37999031,-71.11777086,gray
10719,iNaturalist,11894052,2018,36.98802443,-86.45189394,gray
10720,iNaturalist,11894140,2018,42.37998565,-71.11777133,gray
10721,iNaturalist,11895019,2018,29.90343069,-95.63896894,gray
10722,iNaturalist,11895623,2018,37.26510503,-122.0115423,gray
10723,iNaturalist,11895861,2018,29.9882504,-95.5708003,gray
10724,iNaturalist,11896055,2018,37.76938816,-122.4702899,gray
10725,iNaturalist,11896553,2018,42.35702852,-71.06532499,gray
10726,iNaturalist,11896597,2018,42.35685541,-71.06540151,gray
10727,iNaturalist,11897244,2018,38.05650089,-76.6469121,gray
10728,iNaturalist,11897625,2018,29.9035795,-95.63916206,gray
10729,iNaturalist,11898108,2018,39.90799288,-75.26824112,gray
10730,iNaturalist,11898335,2018,44.98753333,-93.19411333,gray
10731,iNaturalist,11898526,2018,29.73132323,-95.53084373,gray
10732,iNaturalist,11899430,2018,38.6381818038,-90.3100728072,gray
10733,iNaturalist,11900002,2018,35.81029443,-78.71524251,gray
10734,iNaturalist,11902292,2018,30.20709287,-95.54185152,gray
10735,iNaturalist,11903346,2018,38.89512,-78.14653,gray
10736,iNaturalist,11903352,2018,38.89512,-78.14653,gray
10737,iNaturalist,11903370,2018,38.89512,-78.14653,gray
10738,iNaturalist,11903372,2018,38.89512,-78.14653,gray
10739,iNaturalist,11903387,2018,38.89512,-78.14653,gray
10740,iNaturalist,11903648,2018,38.89512,-78.14677,gray
10741,iNaturalist,11903972,2018,39.06365427,-78.06538871,gray
10742,iNaturalist,11904186,2018,40.77393997,-73.97133443,gray
10743,iNaturalist,11905089,2018,38.89511,-78.14605,gray
10744,iNaturalist,11906840,2018,42.46988105,-70.91878653,gray
10745,iNaturalist,11907622,2018,29.73893567,-95.60943231,gray
10746,iNaturalist,11907847,2018,38.89493,-78.14595,gray
10747,iNaturalist,11908782,2018,38.89472,-78.14674,gray
10748,iNaturalist,11909080,2018,35.82266492,-78.62303639,gray
10749,iNaturalist,11909135,2018,35.82275516,-78.62326036,gray
10750,iNaturalist,11909265,2018,36.06686213,-79.09057617,gray
10751,iNaturalist,11909673,2018,38.89472,-78.14651,gray
10752,iNaturalist,11910396,2018,40.7737927,-73.97131733,gray
10753,iNaturalist,11910716,2018,29.76433833,-95.44943333,gray
10754,iNaturalist,11911544,2018,38.89476,-78.14604,gray
10755,iNaturalist,11912489,2018,38.89455,-78.14692,gray
10756,iNaturalist,11912566,2018,42.36794167,-71.25878,gray
10757,iNaturalist,11913544,2018,40.7480545,-73.98805237,gray
10758,iNaturalist,11913695,2018,27.64668958,-80.36485381,gray
10759,iNaturalist,11913761,2018,40.77379006,-73.97132278,gray
10760,iNaturalist,11914108,2018,35.40917009,-80.5887965,gray
10761,iNaturalist,11914227,2018,40.6918169,-73.97437714,gray
10762,iNaturalist,11914260,2018,40.69175026,-73.97437278,gray
10763,iNaturalist,11915994,2018,42.015427,-71.155138,gray
10764,iNaturalist,11916420,2018,40.78063968,-73.96520577,gray
10765,iNaturalist,11916693,2018,40.77977091,-73.96575851,gray
10766,iNaturalist,11916745,2018,29.6155278,-82.2992341,gray
10767,iNaturalist,11916899,2018,40.77909717,-73.96647848,gray
10768,iNaturalist,11916918,2018,40.77902194,-73.96673621,gray
10769,iNaturalist,11917274,2018,43.595897,-79.5150357,melanic
10770,iNaturalist,11917886,2018,43.49973729,-80.49711523,gray
10771,iNaturalist,11917942,2018,40.78057789,-73.96892599,gray
10772,iNaturalist,11918542,2018,43.49642396,-80.49519694,gray
10773,iNaturalist,11918779,2018,39.35794444,-76.549825,gray
10774,iNaturalist,11919051,2018,40.66928,-73.75360833,gray
10775,iNaturalist,11919430,2018,44.8621316,-93.6162668,gray
10776,iNaturalist,11920588,2018,40.77802146,-73.96716685,other
10777,iNaturalist,11921536,2018,38.88409125,-77.10699669,melanic
10778,iNaturalist,11922601,2018,40.78060786,-73.96917474,gray
10779,iNaturalist,11922833,2018,29.61948745,-95.63083589,gray
10780,iNaturalist,11923848,2018,40.77892138,-73.96673754,gray
10781,iNaturalist,11924019,2018,40.8160262,-73.96072832,gray
10782,iNaturalist,11924421,2018,29.66942406,-95.52626038,gray
10783,iNaturalist,11924626,2018,40.78074562,-73.9653044,gray
10784,iNaturalist,11924784,2018,40.77202253,-73.97885023,gray
10785,iNaturalist,11924932,2018,40.77132142,-73.97904762,gray
10786,iNaturalist,11924934,2018,40.77123991,-73.979271,gray
10787,iNaturalist,11925769,2018,40.76845058,-73.97950226,gray
10788,iNaturalist,11925839,2018,40.10859251,-88.22772335,gray
10789,iNaturalist,11926499,2018,29.57865461,-95.68391573,gray
10790,iNaturalist,11926789,2018,42.36867778,-71.25743056,gray
10791,iNaturalist,11927422,2018,40.81768265,-73.94934182,gray
10792,iNaturalist,11927799,2018,38.87516448,-77.09909507,gray
10793,iNaturalist,11927837,2018,40.76647752,-73.97505473,gray
10794,iNaturalist,11927899,2018,40.76647153,-73.97536042,gray
10795,iNaturalist,11927925,2018,40.76655325,-73.9753652,gray
10796,iNaturalist,11928285,2018,42.37585698,-71.23559281,gray
10797,iNaturalist,11928656,2018,42.36860118,-71.25808626,gray
10798,iNaturalist,11928857,2018,42.37583659,-71.2355443,gray
10799,iNaturalist,11929625,2018,40.76000278,-73.98205556,gray
10800,iNaturalist,11930151,2018,42.36624153,-71.26419067,gray
10801,iNaturalist,11931131,2018,40.766466,-73.97341582,gray
10802,iNaturalist,11931314,2018,40.74415597,-73.8481927,melanic
10803,iNaturalist,11931536,2018,39.26010776,-76.52167281,gray
10804,iNaturalist,11931961,2018,37.976575,-122.53395,gray
10805,iNaturalist,11932807,2018,29.69759651,-95.45313263,gray
10806,iNaturalist,11932813,2018,42.0001009,-87.65795752,gray
10807,iNaturalist,11933481,2018,38.72359918,-77.39503945,gray
10808,iNaturalist,11935748,2018,42.36441334,-71.26044832,gray
10809,iNaturalist,11938721,2018,29.71654843,-95.37262019,gray
10810,iNaturalist,11939688,2018,40.86057663,-73.87091827,gray
10811,iNaturalist,11940031,2018,44.93966151,-93.68129969,gray
10812,iNaturalist,11942607,2018,40.76798333,-73.97740333,gray
10813,iNaturalist,11943047,2018,35.88812655,-78.62355262,gray
10814,iNaturalist,11943082,2018,35.88812655,-78.62355262,gray
10815,iNaturalist,11943567,2018,35.914521,-78.6967523,gray
10816,iNaturalist,11943631,2018,42.03814331,-71.28863096,gray
10817,iNaturalist,11944891,2018,41.04564232,-81.80401039,gray
10818,iNaturalist,11945277,2018,41.9525598,-82.51466282,melanic
10819,iNaturalist,11946446,2018,40.77096704,-73.80776175,gray
10820,iNaturalist,11949755,2018,45.19631256,-93.37606425,gray
10821,iNaturalist,11950246,2018,40.4310569763,-79.9575042725,gray
10822,iNaturalist,11950423,2018,40.71805573,-73.97944641,gray
10823,iNaturalist,11952563,2018,41.90755922,-87.70212213,gray
10824,iNaturalist,11953358,2018,39.0437567,-77.4874416,gray
10825,iNaturalist,11954513,2018,25.71626167,-80.28051333,gray
10826,iNaturalist,11955516,2018,44.901975,-68.67188333,gray
10827,iNaturalist,11956533,2018,42.63096604,-70.84436448,gray
10828,iNaturalist,11956867,2018,40.66981356,-73.96651785,gray
10829,iNaturalist,11957019,2018,35.24644093,-89.75060636,gray
10830,iNaturalist,11957049,2018,35.24841113,-89.74748963,gray
10831,iNaturalist,11957109,2018,40.76376491,-73.94077102,melanic
10832,iNaturalist,11957240,2018,38.75754,-77.098453,gray
10833,iNaturalist,11957447,2018,36.986375,-86.45524667,other
10834,iNaturalist,11957597,2018,43.4616331,-80.5039461,gray
10835,iNaturalist,11958599,2018,40.66943608,-73.9660058,gray
10836,iNaturalist,11958965,2018,40.67007835,-73.96645725,gray
10837,iNaturalist,11959162,2018,38.75187999,-77.10536957,gray
10838,iNaturalist,11960937,2018,44.90163833,-68.67173833,gray
10839,iNaturalist,11960952,2018,35.054166,-78.858315,gray
10840,iNaturalist,11961105,2018,25.72228,-80.27799833,gray
10841,iNaturalist,11962707,2018,29.73650667,-95.61948957,gray
10842,iNaturalist,11962853,2018,40.8172252,-73.94946901,gray
10843,iNaturalist,11963812,2018,42.3529884,-71.06886396,gray
10844,iNaturalist,11964650,2018,38.780455,-77.05270333,gray
10845,iNaturalist,11964726,2018,38.78358667,-77.07073,gray
10846,iNaturalist,11967442,2018,40.86783384,-73.92899752,gray
10847,iNaturalist,11968303,2018,29.76004153,-95.3719997,gray
10848,iNaturalist,11969332,2018,40.79648473,-73.95680721,gray
10849,iNaturalist,11969397,2018,38.75245892,-77.10576832,gray
10850,iNaturalist,11970806,2018,42.3764852,-71.2356113,gray
10851,iNaturalist,11970997,2018,42.3764852,-71.2356113,gray
10852,iNaturalist,11971051,2018,29.763346,-95.4524,gray
10853,iNaturalist,11972024,2018,47.6397953,-122.2944705,gray
10854,iNaturalist,11974856,2018,36.98728667,-86.45621333,gray
10855,iNaturalist,11975984,2018,37.769714,-122.4709672,gray
